fund_id,product_code,team_class_code,class_id,mapping_status,raw_label,fee_type,channel,account_type,retail,eligibility,front_load_fee_text,back_load_fee_text,redemption_fee_text,switch_fee_text,total_fee_pct,distribution_fee_pct,peer_avg_fee_pct,total_fee_and_cost_pct,cost_projection_per_10m,fee_breakdown,source_pages,method,confidence,evidence
FUND000012,KR5122420005,A2,CLASS000166,EXACT_NORMALIZED_MATCH,수수료선취-오프라인,선취,오프라인,,True,,0.30%이내,없음,없음,없음,0.1500,0.0500,0.3400,0.1590,"{""1y"":""46"",""2y"":""62"",""3y"":""79"",""5y"":""116"",""10y"":""224""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0477""}]","[4,37]",cell_grid,1.0,클래스명: 수수료선취- 오프라인형 (A2) | 납입금액의 0.30% 이내 납입금액의 0.30% 이내 0.1500 0.0500 0.3400 0.1590 46 62 79 116 224
FUND000012,KR5122420005,C,CLASS000154,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인,미징구,오프라인,,True,,없음,없음,없음,없음,0.3900,0.2900,0.4000,0.3989,"{""1y"":""40"",""2y"":""82"",""3y"":""126"",""5y"":""220"",""10y"":""496""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0478""}]","[4,37]",cell_grid,1.0,클래스명: 수수료미징구- 오프라인형(C) | 없음 없음 0.3900 0.2900 0.4000 0.3989 40 82 126 220 496
FUND000012,KR5122420005,C-E,CLASS000155,EXACT_NORMALIZED_MATCH,수수료미징구-온라인,미징구,온라인,,True,,없음,없음,없음,없음,0.2450,0.1450,0.2800,0.2539,"{""1y"":""25"",""2y"":""52"",""3y"":""80"",""5y"":""139"",""10y"":""315""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0471""}]","[4,37]",cell_grid,1.0,클래스명: 수수료미징구- 온라인형(C-E) | 없음 없음 0.2450 0.1450 0.2800 0.2539 25 52 80 139 315
FUND000012,KR5122420005,C-F,CLASS000156,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-기관형,미징구,오프라인,,False,,없음,없음,없음,없음,0.1150,0.0150,-,0.1238,"{""1y"":""13"",""2y"":""26"",""3y"":""40"",""5y"":""70"",""10y"":""159""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0022""},{""label"":""transaction_cost"",""value"":""0.0457""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.0150'), (3, '0.0150'), (4, '0.0100'), (5, '0.0022'), (6, '0.1172'), (7, '0.1238'), (8, '0.0457')]"
FUND000012,KR5122420005,C-G,CLASS000170,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-무권유저비용형,미징구,오프라인,,True,,없음,없음,없음,없음,0.3100,0.210,-,0.3100,"{""1y"":""32"",""2y"":""65"",""3y"":""100"",""5y"":""176"",""10y"":""400""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.210'), (3, '0.0150'), (4, '0.0100'), (6, '0.3100'), (7, '0.3100')]"
FUND000012,KR5122420005,C-I,CLASS000157,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-고액형,미징구,오프라인,,False,,없음,없음,없음,없음,0.1900,0.0900,-,0.1992,"{""1y"":""20"",""2y"":""42"",""3y"":""64"",""5y"":""112"",""10y"":""254""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0022""},{""label"":""transaction_cost"",""value"":""0.0624""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.0900'), (3, '0.0150'), (4, '0.0100'), (5, '0.0022'), (6, '0.1922'), (7, '0.1992'), (8, '0.0624')]"
FUND000012,KR5122420005,C-I2,CLASS000158,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-고액형,미징구,오프라인,,False,,없음,없음,없음,없음,0.1500,0.0500,-,0.1500,"{""1y"":""15"",""2y"":""31"",""3y"":""48"",""5y"":""85"",""10y"":""192""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.0500'), (3, '0.0150'), (4, '0.0100'), (6, '0.1500'), (7, '0.1500')]"
FUND000012,KR5122420005,C-P1,CLASS000160,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-개인연금형,미징구,오프라인,개인연금,True,,없음,없음,없음,없음,0.3300,0.2300,-,0.3390,"{""1y"":""35"",""2y"":""71"",""3y"":""109"",""5y"":""191"",""10y"":""430""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0468""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.2300'), (3, '0.0150'), (4, '0.0100'), (5, '0.0024'), (6, '0.3324'), (7, '0.3390'), (8, '0.0468')]"
FUND000012,KR5122420005,C-P2,CLASS000162,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금형,미징구,오프라인,퇴직연금,True,,없음,없음,없음,없음,0.3200,0.2200,-,0.3290,"{""1y"":""34"",""2y"":""69"",""3y"":""106"",""5y"":""185"",""10y"":""417""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0468""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.2200'), (3, '0.0150'), (4, '0.0100'), (5, '0.0024'), (6, '0.3224'), (7, '0.3290'), (8, '0.0468')]"
FUND000012,KR5122420005,C-Pe,CLASS000161,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-개인연금형,미징구,온라인,개인연금,True,,없음,없음,없음,없음,0.2100,0.1100,-,0.2189,"{""1y"":""22"",""2y"":""46"",""3y"":""71"",""5y"":""123"",""10y"":""279""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0467""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.1100'), (3, '0.0150'), (4, '0.0100'), (5, '0.0024'), (6, '0.2124'), (7, '0.2189'), (8, '0.0467')]"
FUND000012,KR5122420005,C-Pe2,CLASS000163,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금형,미징구,온라인,퇴직연금,True,,없음,없음,없음,없음,0.2050,0.1050,-,0.2139,"{""1y"":""22"",""2y"":""45"",""3y"":""69"",""5y"":""121"",""10y"":""273""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0468""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.1050'), (3, '0.0150'), (4, '0.0100'), (5, '0.0024'), (6, '0.2074'), (7, '0.2139'), (8, '0.0468')]"
FUND000012,KR5122420005,C-W,CLASS000159,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-랩형,미징구,오프라인,,False,,없음,없음,없음,없음,0.1000,0.0000,-,0.1089,"{""1y"":""11"",""2y"":""23"",""3y"":""35"",""5y"":""62"",""10y"":""140""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0463""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.0000'), (3, '0.0150'), (4, '0.0100'), (5, '0.0023'), (6, '0.1023'), (7, '0.1089'), (8, '0.0463')]"
FUND000012,KR5122420005,O,CLASS000168,EXACT_NORMALIZED_MATCH,수수료미징구-디폴트옵션-퇴직연금,미징구,디폴트옵션,퇴직연금,True,,없음,없음,없음,없음,0.2020,0.102,-,0.2020,"{""1y"":""21"",""2y"":""42"",""3y"":""65"",""5y"":""114"",""10y"":""260""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.102'), (3, '0.0150'), (4, '0.0100'), (6, '0.2020'), (7, '0.2020')]"
FUND000012,KR5122420005,S,CLASS000164,EXACT_NORMALIZED_MATCH,수수료후취-온라인슈퍼,후취,온라인슈퍼,,True,,없음,없음,없음,없음,0.1800,0.0800,-,0.1889,"{""1y"":""19"",""2y"":""40"",""3y"":""61"",""5y"":""107"",""10y"":""241""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0468""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.0800'), (3, '0.0150'), (4, '0.0100'), (5, '0.0023'), (6, '0.1823'), (7, '0.1889'), (8, '0.0468')]"
FUND000012,KR5122420005,S-P,CLASS000165,EXACT_NORMALIZED_MATCH,수수료미징구-온라인슈퍼-개인연금형,미징구,온라인슈퍼,개인연금,True,,없음,없음,없음,없음,0.1600,0.0600,-,0.1688,"{""1y"":""17"",""2y"":""35"",""3y"":""54"",""5y"":""95"",""10y"":""216""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0022""},{""label"":""transaction_cost"",""value"":""0.0467""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.0600'), (3, '0.0150'), (4, '0.0100'), (5, '0.0022'), (6, '0.1622'), (7, '0.1688'), (8, '0.0467')]"
FUND000012,KR5122420005,S-R,CLASS000167,EXACT_NORMALIZED_MATCH,수수료미징구-온라인슈퍼-퇴직연금형,미징구,온라인슈퍼,퇴직연금,True,,없음,없음,없음,없음,0.1400,0.0400,-,0.1489,"{""1y"":""15"",""2y"":""31"",""3y"":""48"",""5y"":""84"",""10y"":""191""}","[{""label"":""management_fee"",""value"":""0.0750""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0463""}]","[37,36,39]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.0750'), (2, '0.0400'), (3, '0.0150'), (4, '0.0100'), (5, '0.0023'), (6, '0.1423'), (7, '0.1489'), (8, '0.0463')]"
FUND000080,KR5123365001,투자신탁,CLASS000951,EXACT_NORMALIZED_MATCH,"1) 집합투자기구의 종류 및 형태 투자신탁, 증권(채권형), 개방형, 추가형, 모",,,,True,,없음,없음,없음,없음,0.310,0.200,0.39,0.317,"{""1y"":""33"",""2y"":""67"",""3y"":""103"",""5y"":""180"",""10y"":""409""}","[{""label"":""management_fee"",""value"":""0.0900""},{""label"":""trustee_fee"",""value"":""0.0200""},{""label"":""admin_fee"",""value"":""0.0000""},{""label"":""other_expense"",""value"":""0.0074""},{""label"":""transaction_cost"",""value"":""0.0040""}]","[3,23]",cell_grid,1.0,"클래스명: 투자신탁 투자비용 주1) ‘1,000만원 했을 경우 의미합니다. 가정하였습니다. 주2) 집합투자기구의 바랍니다. 주3) ‘동종유형 다. 클래스 종류 | 없음 투자신탁 없음 0.310 0.200 0.39 0.317 33 67 103 180 409"
FUND000081,KR5123420015,A-e,CLASS000955,EXACT_NORMALIZED_MATCH,수수료선취-온라인,선취,온라인,,True,판매회사의 전자매체 (온라인)를 통하여 가입(선취판매수수료 부과),납입금액의 0.05% 이내,없음,없음,없음,0.200,0.075,0.24,0.213,"{""1y"":""27"",""2y"":""50"",""3y"":""74"",""5y"":""126"",""10y"":""279""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0129""},{""label"":""transaction_cost"",""value"":""0.0080""}]","[3,27]",cell_grid,1.0,클래스명: 수수료선취- 온라인(A-e) 투자비용 | 납입금액 의 0.05% 이내 납입금액 의 0.05% 이내 0.200 0.075 0.24 0.213 27 50 74 126 279
FUND000081,KR5123420015,A1,CLASS000952,EXACT_NORMALIZED_MATCH,수수료선취-오프라인,선취,오프라인,,True,가입제한 없음 (선취판매수수료 징구),납입금액의 0.1% 이내,없음,없음,없음,0.275,0.150,0.35,0.288,"{""1y"":""39"",""2y"":""70"",""3y"":""103"",""5y"":""173"",""10y"":""381""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0130""},{""label"":""transaction_cost"",""value"":""0.0074""}]","[3,27]",cell_grid,1.0,클래스명: 수수료선취- 오프라인(A1) | 납입금액 의 0.1% 이내 납입금액 의 0.1% 이내 0.275 0.150 0.35 0.288 39 70 103 173 381
FUND000081,KR5123420015,C-F,CLASS000954,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-기관,미징구,오프라인,,False,,없음,없음,없음,없음,0.1450,0.0200,-,0.1580,"{""1y"":""16"",""2y"":""33"",""3y"":""51"",""5y"":""89"",""10y"":""204""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0130""},{""label"":""transaction_cost"",""value"":""0.0076""}]","[27,26,29]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1000'), (2, '0.0200'), (3, '0.0150'), (4, '0.0100'), (5, '0.1450'), (7, '0.0130'), (8, '0.1580'), (9, '0.1580'), (10, '0.0076')]"
FUND000081,KR5123420015,C-I,CLASS000961,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-고액,미징구,오프라인,,False,납입금액이 30억원 이상인 자,없음,없음,없음,없음,0.1550,0.0300,-,0.1550,"{""1y"":""16"",""2y"":""34"",""3y"":""52"",""5y"":""91"",""10y"":""207""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""}]","[27,26,29]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1000'), (2, '0.0300'), (3, '0.0150'), (4, '0.0100'), (5, '0.1550'), (8, '0.1550'), (9, '0.1550')]"
FUND000081,KR5123420015,C-I2,CLASS000962,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-고액,미징구,오프라인,,False,납입금액이 1억원 이상인 자,없음,없음,없음,없음,0.1850,0.0600,-,0.1850,"{""1y"":""20"",""2y"":""40"",""3y"":""62"",""5y"":""108"",""10y"":""246""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""}]","[27,26,29]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1000'), (2, '0.0600'), (3, '0.0150'), (4, '0.0100'), (5, '0.1850'), (8, '0.1850'), (9, '0.1850')]"
FUND000081,KR5123420015,C-P,CLASS000959,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-개인연금,미징구,오프라인,개인연금,True,소득세법 제20조의3 및 소득세법 시행령 제40조의2에 따른 연금 저축계좌를 통하여 가입한 투자자 (판매수수료가 징구되지 않는 수익 증권),없음,없음,없음,없음,0.3350,0.2100,-,0.3481,"{""1y"":""36"",""2y"":""73"",""3y"":""112"",""5y"":""197"",""10y"":""449""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0131""},{""label"":""transaction_cost"",""value"":""0.0083""}]","[27,26,29]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1000'), (2, '0.2100'), (3, '0.0150'), (4, '0.0100'), (5, '0.3350'), (7, '0.0131'), (8, '0.3481'), (9, '0.3481'), (10, '0.0083')]"
FUND000081,KR5123420015,C-P2(퇴직연금),CLASS000960,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,"근로자퇴직급여보장법에 의한 퇴직 연금 및 개인퇴직계좌, 퇴직연금사 업자",없음,없음,없음,없음,0.3250,0.2000,-,0.3373,"{""1y"":""35"",""2y"":""71"",""3y"":""109"",""5y"":""191"",""10y"":""435""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0123""},{""label"":""transaction_cost"",""value"":""0.0104""}]","[27,29]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1000'), (2, '0.2000'), (3, '0.0150'), (4, '0.0100'), (5, '0.3250'), (7, '0.0123'), (8, '0.3373'), (9, '0.3373'), (10, '0.0104')]"
FUND000081,KR5123420015,C-P2e(퇴직연금),CLASS000964,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,"좌를 통하여 가입한 자 판매회사의 전자매체(온라인)를 이 용하여 가입한 자로서, 근로자퇴직 급여보장법에 의한 퇴직연금 및 개 인퇴직계좌, 퇴직연금사업자",없음,없음,없음,없음,0.2250,0.1000,-,0.2381,"{""1y"":""24"",""2y"":""50"",""3y"":""77"",""5y"":""135"",""10y"":""307""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0131""},{""label"":""transaction_cost"",""value"":""0.0081""}]","[28,29]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1000'), (2, '0.1000'), (3, '0.0150'), (4, '0.0100'), (5, '0.2250'), (7, '0.0131'), (8, '0.2381'), (9, '0.2381'), (10, '0.0081')]"
FUND000081,KR5123420015,C-Pe,CLASS000963,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-개인연금,미징구,온라인,개인연금,True,판매회사의 전자매체(온라인)를 이 용하여 가입한 자로서 소득세법 제 20 조의 3 및 소득세법 시행령,없음,없음,없음,없음,0.2300,0.1050,-,0.2424,"{""1y"":""25"",""2y"":""51"",""3y"":""78"",""5y"":""137"",""10y"":""313""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0124""},{""label"":""transaction_cost"",""value"":""0.0084""}]","[28,29]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1000'), (2, '0.1050'), (3, '0.0150'), (4, '0.0100'), (5, '0.2300'), (7, '0.0124'), (8, '0.2424'), (9, '0.2424'), (10, '0.0084')]"
FUND000081,KR5123420015,C-W,CLASS000957,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-랩,미징구,오프라인,,False,판매회사의 일임형 wrap계좌를 보 유한 자,없음,없음,없음,없음,0.1250,0.0000,-,0.1380,"{""1y"":""14"",""2y"":""29"",""3y"":""45"",""5y"":""78"",""10y"":""178""}","[{""label"":""management_fee"",""value"":""0.1000""},{""label"":""trustee_fee"",""value"":""0.0150""},{""label"":""admin_fee"",""value"":""0.0100""},{""label"":""other_expense"",""value"":""0.0130""},{""label"":""transaction_cost"",""value"":""0.0091""}]","[27,26,29]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1000'), (2, '0.0000'), (3, '0.0150'), (4, '0.0100'), (5, '0.1250'), (7, '0.0130'), (8, '0.1380'), (9, '0.1380'), (10, '0.0091')]"
